,env,sample,deterministic processes,stochastic processes
179,peatland,79,21.616161616161612,78.3838383838384
178,peatland,78,19.660537482319658,80.33946251768035
177,peatland,77,17.13477470195999,82.86522529804
149,peatland,49,17.67676767676767,82.32323232323233
186,peatland,86,26.17748130179907,73.82251869820092
150,peatland,50,24.54508693894055,75.45491306105944
135,peatland,35,24.05984634047715,75.94015365952285
100,peatland,0,14.04324105879975,85.95675894120025
121,peatland,21,23.23232323232323,76.76767676767678
120,peatland,20,26.26262626262626,73.73737373737374
119,peatland,19,28.464646464646464,71.53535353535354
118,peatland,18,22.646464646464644,77.35353535353536
117,peatland,17,23.959595959595948,76.04040404040404
116,peatland,16,20.72727272727272,79.27272727272728
114,peatland,14,25.858585858585858,74.14141414141415
113,peatland,13,23.07536876136593,76.92463123863408
112,peatland,12,20.432497978981402,79.5675020210186
111,peatland,11,16.04364518084461,83.9563548191554
115,peatland,15,24.28773489593857,75.71226510406143
101,peatland,1,22.888888888888893,77.11111111111111
109,peatland,9,17.52577319587628,82.47422680412372
108,peatland,8,28.80808080808081,71.1919191919192
107,peatland,7,20.54545454545454,79.45454545454547
106,peatland,6,14.972721761972112,85.02727823802789
105,peatland,5,22.23569840307256,77.76430159692744
104,peatland,4,16.47130153597413,83.52869846402587
103,peatland,3,22.767676767676758,77.23232323232324
102,peatland,2,25.358658314811073,74.64134168518893
110,peatland,10,27.595959595959595,72.40404040404042
122,peatland,22,22.37719830200121,77.6228016979988
123,peatland,23,21.75757575757576,78.24242424242425
138,peatland,38,17.63992725803192,82.36007274196808
124,peatland,24,18.00363709840372,81.99636290159629
125,peatland,25,21.66094160436451,78.33905839563549
146,peatland,46,25.884016973125878,74.11598302687412
145,peatland,45,16.46440129449838,83.53559870550163
144,peatland,44,22.59042230753687,77.40957769246313
143,peatland,43,19.98383511820569,80.01616488179431
142,peatland,42,16.64982824813093,83.35017175186907
141,peatland,41,23.414141414141408,76.58585858585859
140,peatland,40,26.78787878787879,73.21212121212122
139,peatland,39,22.105475853707823,77.89452414629218
137,peatland,37,15.09395837542938,84.90604162457062
174,peatland,74,21.398262275207106,78.60173772479288
147,peatland,47,16.16488179430188,83.83511820569812
134,peatland,34,24.560339599757423,75.43966040024259
133,peatland,33,24.24242424242424,75.75757575757576
132,peatland,32,16.7576308874065,83.24236911259351
131,peatland,31,27.03030303030303,72.96969696969697
130,peatland,30,24.868686868686858,75.13131313131314
129,peatland,29,22.86868686868687,77.13131313131314
128,peatland,28,23.838383838383844,76.16161616161617
127,peatland,27,18.787878787878782,81.21212121212122
126,peatland,26,18.63002626793291,81.3699737320671
148,peatland,48,29.96564962618711,70.03435037381288
136,peatland,36,24.914124065467767,75.08587593453223
199,peatland,99,23.030303030303024,76.96969696969697
