sample_name,env_type,env_00,env_01,env_02,nif_type,mapped_16106_16s_type,y,x,convertedthetao_mean_Layer,re_type
SRR11544976.SRS6480149,overlap,aquatic;marine,aquatic,sea,8,80,34.742,120.755,16.1039591633966,0.1
SRR8658274.SRS4430901,parallel,aquatic;marine,aquatic,sea,19,156,-9.737,150.868,28.4210994617085,0.121794871794872
SRR5915194.SRS2417530,parallel,aquatic;marine,aquatic,sea,10,173,-34.119,151.227,20.4315708716673,0.0578034682080925
SRR8190806.SRS4044426,overlap,aquatic;ocean,aquatic,sea,2,109,16.418,41.118,29.2857608953887,0.018348623853211
SRR2027834.SRS937708,parallel,aquatic;sea,aquatic,sea,9,141,54.183,7.89,11.5055094338754,0.0638297872340426
SRR5817268.SRS2346893,overlap,aquatic;marine,aquatic,sea,0,29,-60.906,-56.194,-0.0213779230887015,0
SRR8634729.SRS4412479,parallel,aquatic;marine,aquatic,sea,0,16,42,-70,11.1425161573407,0
SRR5917639.SRS2418096,parallel,aquatic;marine,aquatic,sea,1,52,-32.477,154.48,22.3511031767338,0.0192307692307692
SRR1010349.SRS490074,parallel,aquatic;marine,aquatic,sea,5,48,22.498,-157.5,24.9248043978308,0.104166666666667
SRR3477393.SRS1422938,overlap,aquatic;marine,aquatic,sea,9,121,29.18,-94.49,23.1016504809641,0.0743801652892562
SRR5458549.SRS2132941,overlap,aquatic;sea,aquatic,sea,4,156,22.297,38.897,28.4533286933206,0.0256410256410256
SRR12377281.SRS7136747,parallel,aquatic;sea,aquatic,sea,1,86,16.06,111.8,27.5804673339423,0.0116279069767442
SRR11906880.SRS6755022,parallel,aquatic;sea,aquatic,sea,0,45,60.273,-4.343,10.6992013410609,0
SRR2549681.SRS1097644,overlap,aquatic;marine,aquatic,sea,1,20,28.99,-88.05,25.0385901832336,0.05
SRR7032457.SRS2834499,parallel,aquatic;marine,aquatic,sea,0,59,-42.597,148.233,14.6442606675042,0
SRR5505673.SRS2164381,parallel,aquatic;marine,aquatic,sea,1,101,-31.686,115.698,20.0439428830562,0.0099009900990099
SRR6318701.SRS2711296,parallel,aquatic;ocean,aquatic,sea,2,41,8,120,29.0521039476421,0.0487804878048781
SRR11001196.SRS6090866,parallel,aquatic;marine,aquatic,sea,0,13,-27.43,-48.45,22.015718928824,0
SRR7594696.SRS2834687,parallel,aquatic;marine,aquatic,sea,6,128,-27.345,153.562,24.0868335801995,0.046875
ERR3770831.ERS4186955,parallel,aquatic;ocean,aquatic,sea,9,128,19.475,110.805,25.5723802808843,0.0703125
SRR6472338.SRS2834906,parallel,aquatic;marine,aquatic,sea,4,62,-27.345,153.562,24.0868335801995,0.0645161290322581
SRR8248229.SRS4081568,overlap,aquatic;sea,aquatic,sea,1,99,54.464,12.28,10.2052496298462,0.0101010101010101
SRR6352787.SRS2738824,parallel,aquatic;marine,aquatic,sea,1,56,85.723,-150.609,-1.67889119077546,0.0178571428571429
SRR5915360.SRS2417591,parallel,aquatic;marine,aquatic,sea,4,72,-36.882,152.559,19.8264828133541,0.0555555555555556
SRR1983972.SRS797587,parallel,aquatic;marine,aquatic,sea,9,57,16.797,-88.084,28.3823829468123,0.157894736842105
SRR7034212.SRS3194102,parallel,aquatic;marine,aquatic,sea,3,120,-34.119,151.227,20.4315708716673,0.025
SRR6457360.SRS2821865,parallel,aquatic;sea,aquatic,sea,2,50,27.49,-86.96,26.06506530617,0.04
SRR3499848.SRS1434456,overlap,aquatic;sea,aquatic,sea,2,52,54.454,10.198,10.5938604259693,0.0384615384615385
SRR7032932.SRS2777139,parallel,aquatic;marine,aquatic,sea,1,26,-51.002,-170.01,9.1740527369161,0.0384615384615385
SRR7418999.SRS3453423,overlap,aquatic;marine,aquatic,sea,9,32,54.052,7.58,11.5937320585098,0.28125
SRR11796348.SRS6664844,overlap,aquatic;marine,aquatic,sea,4,92,54.45,10.33,10.5428454655318,0.0434782608695652
SRR5677497.SRS2279271,overlap,aquatic;marine,aquatic,sea,3,64,24.58,-156.36,24.350736174935,0.046875
SRR8190775.SRS4044457,overlap,aquatic;ocean,aquatic,sea,2,36,27.591,34.658,25.7675083663274,0.0555555555555556
SRR5988126.SRS2476490,overlap,aquatic;marine,aquatic,sea,26,265,22.78,-46.09,25.6772247975776,0.0981132075471698
SRR6787570.SRS3003218,parallel,aquatic;sea,aquatic,sea,7,126,56.057,12.646,10.1375863639455,0.0555555555555556
SRR7032943.SRS2777576,parallel,aquatic;marine,aquatic,sea,0,12,-42.932,-174.784,14.499385100487,0
DRR197143.DRS119409,overlap,aquatic;marine,aquatic,sea,0,26,27,126,26.0855891118424,0
SRR6457459.SRS2822236,parallel,aquatic;sea,aquatic,sea,0,29,28.01,-88.01,25.7903448048793,0
DRR090718.DRS071686,parallel,aquatic;sea,aquatic,sea,7,135,34.365,133.215,18.8188198177604,0.0518518518518519
SRR5788374.SRS2329846,overlap,aquatic;marine,aquatic,sea,2,70,34.328,-55.432,22.5131567899833,0.0285714285714286
SRR7600188.SRS2777286,parallel,aquatic;marine,aquatic,sea,1,21,-32.495,-169.991,19.4425938108664,0.0476190476190476
SRR5180633.SRS1921935,overlap,aquatic;marine,aquatic,sea,4,68,42.25,-70.54,10.8754882697101,0.0588235294117647
SRR7033106.SRS2834227,parallel,aquatic;marine,aquatic,sea,3,104,-34.119,151.227,20.4315708716673,0.0288461538461538
SRR8360713.SRS4178980,parallel,aquatic;ocean,aquatic,sea,0,33,-50.7,76.201,2.16861960710663,0
SRR8248257.SRS4081557,overlap,aquatic;sea,aquatic,sea,2,82,55.684,21.011,10.1461802481088,0.024390243902439
SRR8636859.SRS4413800,parallel,aquatic;marine,aquatic,sea,1,15,42,-70,11.1425161573407,0.0666666666666667
SRR7036029.SRS3195235,parallel,aquatic;marine,aquatic,sea,1,44,-3.501,-168.751,28.655702875112,0.0227272727272727
ERR2030261.ERS1816555,parallel,aquatic;ocean,aquatic,sea,1,34,36.98,-7.989,17.7554469594448,0.0294117647058824
SRR2104104.SRS993301,overlap,aquatic;marine,aquatic,sea,12,240,54.174,7.885,11.5055094338754,0.05
SRR1501938.SRS650725,overlap,aquatic;marine,aquatic,sea,1,25,-21,114,25.9691099413175,0.04
SRR9295759.SRS4966272,parallel,aquatic;sea,aquatic,sea,6,99,32.45,34.375,22.908311156594,0.0606060606060606
SRR5178527.SRS1921941,overlap,aquatic;marine,aquatic,sea,9,148,42.25,-70.54,10.8754882697101,0.0608108108108108
SRR8168158.SRS4025334,overlap,aquatic;marine,aquatic,sea,9,79,31.667,-64.167,23.47734638558,0.113924050632911
SRR7265440.SRS3381481,overlap,aquatic;marine,aquatic,sea,24,134,48.35,-123.3,10.6881551301487,0.17910447761194
SRR7594495.SRS2834521,parallel,aquatic;marine,aquatic,sea,1,106,-42.597,148.233,14.6442606675042,0.00943396226415094
SRR7032296.SRS2834565,parallel,aquatic;marine,aquatic,sea,0,133,-42.597,148.233,14.6442606675042,0
SRR7633215.SRS3617988,parallel,aquatic;ocean,aquatic,sea,8,66,32.69,-117.22,15.6366452982026,0.121212121212121
SRR7034694.SRS3194296,parallel,aquatic;marine,aquatic,sea,2,38,-19.308,147.618,25.7202802220256,0.0526315789473684
SRR2104073.SRS993301,overlap,aquatic;marine,aquatic,sea,11,311,54.174,7.885,11.5055094338754,0.0353697749196142
SRR1819180.SRS856669,parallel,aquatic;marine,aquatic,sea,3,21,21.43,-157.79,25.1475308893326,0.142857142857143
DRR028128.DRS037905,parallel,aquatic;marine,aquatic,sea,21,423,29.37,122.66,20.6152160559523,0.049645390070922
SRR1604975.SRS717377,parallel,aquatic;ocean,aquatic,sea,0,62,23.74,117.6,22.5303992215156,0
SRR2104367.SRS993302,overlap,aquatic;marine,aquatic,sea,3,91,55.18,7.9,10.9677788647,0.032967032967033
DRR023108.DRS017357,overlap,aquatic;ocean,aquatic,sea,0,39,11.37,142.71,28.945839477032,0
SRR10175450.SRS5429385,parallel,aquatic;sea,aquatic,sea,0,28,27.811,-91.538,25.7239783194733,0
SRR7037403.SRS2834812,parallel,aquatic;marine,aquatic,sea,4,56,-27.345,153.562,24.0868335801995,0.0714285714285714
SRR12816757.SRS7512409,overlap,aquatic;marine,aquatic,sea,9,211,-12.063,75.563,27.4645801341381,0.042654028436019
SRR11747643.SRS6620414,parallel,aquatic;marine,aquatic,sea,10,105,-45.84,170.65,11.8636512604888,0.0952380952380952
SRR11463746.SRS6412664,parallel,aquatic;sea,aquatic,sea,6,145,42.53,30.4,15.471672071585,0.0413793103448276
SRR8283396.SRS4108814,parallel,aquatic;sea,aquatic,sea,0,64,44.83,-124.06,10.7132793557696,0
SRR8248285.SRS4081546,overlap,aquatic;sea,aquatic,sea,2,84,59.591,26.499,8.4553650076416,0.0238095238095238
SRR5187706.SRS1928818,overlap,aquatic;marine,aquatic,sea,14,114,34.62,-76.55,20.4347531118035,0.12280701754386
SRR11001154.SRS6090907,parallel,aquatic;marine,aquatic,sea,0,56,-27.43,-48.45,22.015718928824,0
SRR6756679.SRS2986584,overlap,aquatic;marine,aquatic,sea,2,41,23.031,-94.015,26.794096178171,0.0487804878048781
SRR1570920.SRS697243,parallel,aquatic;sea,aquatic,sea,7,89,30.326,-87.174,23.1838226726838,0.0786516853932584
SRR12432815.SRS7184925,parallel,aquatic;sea,aquatic,sea,0,21,-52.579,-130.317,7.56562455410527,0
SRR11794486.SRS6663255,parallel,aquatic;marine,aquatic,sea,5,112,20,115,26.628847209524,0.0446428571428571
DRR190155.DRS145268,parallel,aquatic;sea,aquatic,sea,0,30,26.68,127.88,24.7694808978575,0
SRR5823457.SRS2352183,parallel,aquatic;sea,aquatic,sea,5,66,37.28,9.91,20.2495773011885,0.0757575757575758
SRR1460670.SRS646232,parallel,aquatic;ocean,aquatic,sea,0,56,27.367,-90.578,26.1166995388819,0
SRR5588256.SRS2218445,parallel,aquatic;sea,aquatic,sea,0,57,43.12,5.28,17.0500068162649,0
SRR6352664.SRS2738977,parallel,aquatic;marine,aquatic,sea,4,178,74.331,-20.252,-0.599780176595175,0.0224719101123596
SRR3096861.SRS1244913,parallel,aquatic;marine,aquatic,sea,3,50,16.797,-88.084,28.3823829468123,0.06
SRR5376817.SRS2071497,parallel,aquatic;sea,aquatic,sea,2,66,-39.33,173.005,15.9870616791151,0.0303030303030303
SRR2980462.SRS1196331,overlap,aquatic;sea,aquatic,sea,2,66,-3.154,-102.551,24.6197541987798,0.0303030303030303
SRR12007478.SRS6835349,parallel,aquatic;sea,aquatic,sea,1,40,16.22,111.67,27.560952004449,0.025
SRR4434600.SRS1753447,parallel,aquatic;sea,aquatic,sea,3,34,22.45,-158,24.9840724329664,0.0882352941176471
SRR7033345.SRS2777471,parallel,aquatic;marine,aquatic,sea,2,10,-28.999,-169.984,21.5507104175564,0.2
SRR5181169.SRS1922060,overlap,aquatic;marine,aquatic,sea,2,26,42.25,-70.54,10.8754882697101,0.0769230769230769
SRR3669510.SRS1505271,overlap,aquatic;ocean,aquatic,sea,0,42,44.4,-63.45,7.67090556124483,0
SRR10175251.SRS5429074,parallel,aquatic;sea,aquatic,sea,1,40,29.254,-88.339,24.4056596299635,0.025
SRR3500072.SRS1434376,overlap,aquatic;sea,aquatic,sea,0,46,54.454,10.198,10.5938604259693,0
SRR6471603.SRS2834526,parallel,aquatic;marine,aquatic,sea,3,88,-42.597,148.233,14.6442606675042,0.0340909090909091
SRR5675567.SRS2277762,overlap,aquatic;marine,aquatic,sea,8,84,54.613,13.178,9.98469482890756,0.0952380952380952
SRR8451189.SRS4259160,parallel,aquatic;ocean,aquatic,sea,4,99,45.095,13.635,17.3183617132419,0.0404040404040404
SRR5918776.SRS2418832,parallel,aquatic;marine,aquatic,sea,4,101,-34.119,151.227,20.4315708716673,0.0396039603960396
SRR8360736.SRS4178957,parallel,aquatic;ocean,aquatic,sea,0,73,-51.51,73,2.51879428756816,0
SRR4384471.SRS1734436,overlap,aquatic;marine,aquatic,sea,6,87,-64.77,64.05,-1.22483363680214,0.0689655172413793
SRR7032773.SRS2777174,parallel,aquatic;marine,aquatic,sea,1,33,-36.451,-170.293,17.0063763585634,0.0303030303030303
SRR3933418.SRS1572539,parallel,aquatic;sea,aquatic,sea,23,375,46.707,-48.785,5.77058025040113,0.0613333333333333
SRR7597642.SRS3194226,parallel,aquatic;marine,aquatic,sea,2,49,-27.345,153.562,24.0868335801995,0.0408163265306122
SRR11001339.SRS6090723,parallel,aquatic;marine,aquatic,sea,1,50,-27.43,-48.45,22.015718928824,0.02
SRR3309401.SRS1367935,parallel,aquatic;sea,aquatic,sea,10,169,-18.581,146.481,25.9860210081634,0.0591715976331361
ERR1879728.ERS494339,overlap,aquatic;marine,aquatic,sea,20,162,31.695,-64.249,23.4726645523234,0.123456790123457
SRR2006055.SRS927479,parallel,aquatic;sea,aquatic,sea,1,46,24.534,118.067,22.7609149898078,0.0217391304347826
SRR8398068.SRS4212013,overlap,aquatic;sea,aquatic,sea,7,135,37.71,119.87,13.5613657984498,0.0518518518518519
SRR8985801.SRS4699449,parallel,aquatic;sea,aquatic,sea,0,123,38.35,118.95,13.4104117942939,0
ERR2762142.ERS1309171,overlap,aquatic;marine,aquatic,sea,2,113,77.967,116.656,-1.49531300889804,0.0176991150442478
SRR6401792.SRS2777802,parallel,aquatic;marine,aquatic,sea,2,73,-31.863,115.708,19.9155409032845,0.0273972602739726
SRR7878007.SRS3802506,parallel,aquatic;sea,aquatic,sea,4,76,21.786,39.041,28.5158584479038,0.0526315789473684
SRR9187903.SRS4869614,parallel,aquatic;marine,aquatic,sea,3,55,-2,8,26.5960188412366,0.0545454545454545
SRR954288.SRS471171,overlap,aquatic;marine,aquatic,sea,37,231,40.839,121.534,12.6788636956152,0.16017316017316
SRR5180320.SRS1922062,overlap,aquatic;marine,aquatic,sea,3,141,42.25,-70.54,10.8754882697101,0.0212765957446809
ERR599162.ERS493877,overlap,aquatic;marine,aquatic,sea,21,304,7.412,-79.302,27.0494870388055,0.0690789473684211
SRR7033662.SRS2777494,parallel,aquatic;marine,aquatic,sea,2,85,-13.818,-169.999,28.8682613319821,0.0235294117647059
SRR11095133.SRS6154212,overlap,aquatic;sea,aquatic,sea,1,68,22.116,119.285,27.0568793328712,0.0147058823529412
SRR4435080.SRS1753962,parallel,aquatic;marine,aquatic,sea,1,13,22.45,-158,24.9840724329664,0.0769230769230769
SRR3737389.SRS1534534,parallel,aquatic;sea,aquatic,sea,0,30,39.547,-72.201,15.1683854986748,0
ERR4080183.ERS4535115,parallel,aquatic;marine,aquatic,sea,1,84,40.536,-70.095,12.029502596416,0.0119047619047619
SRR2558944.SRS1099675,parallel,aquatic;sea,aquatic,sea,7,146,29.069,-88.377,24.8259762065621,0.0479452054794521
SRR7598069.SRS3195230,parallel,aquatic;marine,aquatic,sea,0,44,-3.995,-168.752,28.7369935018657,0
SRR7472215.SRS3502500,parallel,aquatic;sea,aquatic,sea,16,134,16.79,42.199,30.0940759027737,0.119402985074627
SRR7035192.SRS3194612,parallel,aquatic;marine,aquatic,sea,14,123,-34.073,151.152,20.2723059245786,0.113821138211382
ERR3801376.ERS4223563,overlap,aquatic;marine,aquatic,sea,18,162,54.188,7.878,11.5055094338754,0.111111111111111
SRR5924947.SRS2423121,parallel,aquatic;marine,aquatic,sea,5,88,-27.345,153.562,24.0868335801995,0.0568181818181818
SRR3669656.SRS1505213,overlap,aquatic;ocean,aquatic,sea,3,108,43.474,-57.526,11.3549537746397,0.0277777777777778
SRR5640859.SRS2247384,parallel,aquatic;marine,aquatic,sea,4,63,24.545,-81.41,26.877866082739,0.0634920634920635
SRR6242191.SRS2649184,overlap,aquatic;marine,aquatic,sea,4,70,27.89,-94.036,25.3504898133669,0.0571428571428571
SRR7600280.SRS2777363,parallel,aquatic;marine,aquatic,sea,1,31,-15.496,-170.001,28.4444338235111,0.032258064516129
ERR1664720.ERS1372611,overlap,aquatic;sea,aquatic,sea,8,46,18.375,-81.797,28.2165558934375,0.173913043478261
SRR1818208.SRS857022,overlap,aquatic;ocean,aquatic,sea,0,45,-19.268,147.06,25.626266773074,0
SRR8360669.SRS4179024,parallel,aquatic;ocean,aquatic,sea,1,52,-64.35,83.536,-1.32987159931162,0.0192307692307692
SRR7596428.SRS2777734,parallel,aquatic;marine,aquatic,sea,1,36,-62.499,-169.993,0.0382740771837287,0.0277777777777778
SRR5827435.SRS2355789,parallel,aquatic;ocean,aquatic,sea,6,67,27.06,-157.99,23.802198603808,0.0895522388059701
SRR7976105.SRS3887367,parallel,aquatic;sea,aquatic,sea,0,20,-35.514,132.134,16.5831441407981,0
SRR3821371.SRS1551960,overlap,aquatic;marine,aquatic,sea,0,49,-61.486,-58.428,-0.0317998242306852,0
SRR5902209.SRS2408898,parallel,aquatic;sea,aquatic,sea,4,77,-62.617,-59.833,-0.152337446971953,0.051948051948052
SRR7763804.SRS3722227,parallel,aquatic;marine,aquatic,sea,0,41,36.691,-122.345,13.3137085210449,0
SRR2134260.SRS1016630,overlap,aquatic;ocean,aquatic,sea,42,417,24.43,36.16,26.9870628173916,0.100719424460432
SRR5180278.SRS1922017,overlap,aquatic;marine,aquatic,sea,12,112,42.25,-70.54,10.8754882697101,0.107142857142857
SRR5181287.SRS1921951,overlap,aquatic;marine,aquatic,sea,2,19,42.25,-70.54,10.8754882697101,0.105263157894737
SRR8651860.SRS4426219,parallel,aquatic;ocean,aquatic,sea,7,161,42.11,-70.54,10.7533664544556,0.0434782608695652
SRR4826653.SRS1775810,parallel,aquatic;marine,aquatic,sea,5,27,38.32,-123.05,10.7681722132154,0.185185185185185
SRR7544924.SRS3564991,parallel,aquatic;sea,aquatic,sea,3,110,59.853,23.272,8.1546590903961,0.0272727272727273
SRR8634722.SRS4412486,parallel,aquatic;marine,aquatic,sea,0,20,42,-70,11.1425161573407,0
SRR7545007.SRS3564903,parallel,aquatic;sea,aquatic,sea,3,110,59.853,23.272,8.1546590903961,0.0272727272727273
SRR2104031.SRS993301,overlap,aquatic;marine,aquatic,sea,8,243,54.174,7.885,11.5055094338754,0.0329218106995885
SRR3499876.SRS1434688,overlap,aquatic;sea,aquatic,sea,1,64,54.454,10.198,10.5938604259693,0.015625
SRR2104325.SRS993302,overlap,aquatic;marine,aquatic,sea,4,130,55.18,7.9,10.9677788647,0.0307692307692308
SRR2103993.SRS993301,overlap,aquatic;marine,aquatic,sea,9,213,54.174,7.885,11.5055094338754,0.0422535211267606
SRR5873716.SRS2388694,overlap,aquatic;marine,aquatic,sea,3,43,24.603,-81.57,26.5838314571228,0.0697674418604651
SRR11482968.SRS5634333,parallel,aquatic;sea,aquatic,sea,4,109,32,122.53,17.3484099811979,0.036697247706422
SRR7599905.SRS2834308,parallel,aquatic;marine,aquatic,sea,0,57,-11.995,-170.002,29.1475352649647,0
SRR5186337.SRS1928180,parallel,aquatic;sea,aquatic,sea,18,254,15.34,73.44,28.7467336305219,0.0708661417322835
SRR7034493.SRS3194259,parallel,aquatic;marine,aquatic,sea,6,72,-18.611,146.487,25.9546002340394,0.0833333333333333
SRR7596291.SRS2777225,parallel,aquatic;marine,aquatic,sea,1,38,-50.007,-169.992,9.63670122427452,0.0263157894736842
SRR2104294.SRS993302,overlap,aquatic;marine,aquatic,sea,4,193,55.18,7.9,10.9677788647,0.0207253886010363
SRR954291.SRS471512,overlap,aquatic;marine,aquatic,sea,14,141,40.814,121.532,12.6788636956152,0.099290780141844
SRR8651828.SRS4426251,parallel,aquatic;ocean,aquatic,sea,20,257,42.11,-70.54,10.7533664544556,0.0778210116731518
SRR8490009.SRS4293825,parallel,aquatic;sea,aquatic,sea,3,23,41.46,2.872,18.3974521965729,0.130434782608696
SRR5924723.SRS2423113,parallel,aquatic;marine,aquatic,sea,1,30,-33.42,130.671,17.8868459416799,0.0333333333333333
SRR7033800.SRS3194164,parallel,aquatic;marine,aquatic,sea,4,40,-12.4,130.768,28.9461353816235,0.1
ERR1712029.ERS493999,overlap,aquatic;marine,aquatic,sea,7,72,25.617,-88.453,26.8107494324528,0.0972222222222222
SRR5916936.SRS2418274,parallel,aquatic;marine,aquatic,sea,4,58,-32,115.417,20.61662236222,0.0689655172413793
SRR1460624.SRS646186,parallel,aquatic;ocean,aquatic,sea,0,35,27.367,-90.578,26.1166995388819,0
SRR11796341.SRS6664852,overlap,aquatic;marine,aquatic,sea,5,127,54.46,10.32,10.5428454655318,0.0393700787401575
SRR3669406.SRS1505181,overlap,aquatic;ocean,aquatic,sea,2,100,45.996,-59.533,7.17018625891882,0.02
ERR3367875.ERS3508365,overlap,aquatic;groundwater,aquatic,groundwater,8,47,30.53,-87.909,22.7156105370682,0.170212765957447
SRR5917781.SRS2418216,parallel,aquatic;marine,aquatic,sea,2,60,-32.585,153.071,22.581600105364,0.0333333333333333
SRR6831100.SRS3039974,parallel,aquatic;marine,aquatic,sea,13,143,18.28,109.25,26.6021778453464,0.0909090909090909
SRR7594621.SRS2834598,parallel,aquatic;marine,aquatic,sea,1,94,-42.597,148.233,14.6442606675042,0.0106382978723404
SRR5814115.SRS2344532,parallel,aquatic;marine,aquatic,sea,6,104,24.379,-156.355,24.4070168346175,0.0576923076923077
SRR6490408.SRS2849596,parallel,aquatic;marine,aquatic,sea,1,81,29.45,121.53,19.2556776229434,0.0123456790123457
SRR4434592.SRS1753440,parallel,aquatic;sea,aquatic,sea,2,24,22.45,-158,24.9840724329664,0.0833333333333333
SRR12540336.SRS7281255,overlap,aquatic;marine,aquatic,sea,6,47,16.803,-88.078,28.3930809534501,0.127659574468085
SRR8074310.SRS3948542,parallel,aquatic;sea,aquatic,sea,9,126,29.29,-92.8,23.43856424069,0.0714285714285714
SRR11051974.SRS6126082,parallel,aquatic;sea,aquatic,sea,12,239,5.81,103,29.2631246819951,0.0502092050209205
SRR6380083.SRS2760619,parallel,aquatic;sea,aquatic,sea,1,23,20.774,-78.915,28.0004809591211,0.0434782608695652
SRR8583567.SRS4198400,parallel,aquatic;marine,aquatic,sea,0,54,42,-70,11.1425161573407,0
SRR1649667.SRS743663,overlap,aquatic;marine,aquatic,sea,22,53,37.863,-122.313,13.8627300024648,0.415094339622642
SRR5588128.SRS2218570,parallel,aquatic;sea,aquatic,sea,3,113,43.12,5.28,17.0500068162649,0.0265486725663717
SRR5181257.SRS1922056,overlap,aquatic;marine,aquatic,sea,1,18,42.25,-70.54,10.8754882697101,0.0555555555555556
SRR11221524.SRS6245935,overlap,aquatic;marine,aquatic,sea,3,14,64.446,-52.794,2.33818028879032,0.214285714285714
SRR3821426.SRS1551953,overlap,aquatic;marine,aquatic,sea,0,59,-61.958,-55.557,-0.551802712778139,0
SRR8863761.SRS4596328,overlap,aquatic;marine,aquatic,sea,79,999,70.547,-122.908,-0.240536461996762,0.0790790790790791
SRR7594805.SRS2834498,parallel,aquatic;marine,aquatic,sea,2,103,-42.597,148.233,14.6442606675042,0.0194174757281553
SRR8248250.SRS4081561,overlap,aquatic;sea,aquatic,sea,1,40,57.061,21.16,9.69922286772091,0.025
SRR12261628.SRS7086343,parallel,aquatic;marine,aquatic,sea,3,35,59.5,23.15,8.52490950492887,0.0857142857142857
SRR5221251.SRS1951916,parallel,aquatic;sea,aquatic,sea,0,27,34.08,127.75,16.8158308478452,0
SRR1460605.SRS646166,parallel,aquatic;ocean,aquatic,sea,0,40,27.367,-90.578,26.1166995388819,0
SRR11791024.SRS6660974,parallel,aquatic;sea,aquatic,sea,0,62,36.09,11.18,20.6413806163692,0
SRR5924751.SRS2423107,parallel,aquatic;marine,aquatic,sea,4,63,-42.597,148.233,14.6442606675042,0.0634920634920635
SRR5179843.SRS1922020,overlap,aquatic;marine,aquatic,sea,10,128,42.25,-70.54,10.8754882697101,0.078125
SRR7032719.SRS2418778,parallel,aquatic;marine,aquatic,sea,2,155,-42.597,148.233,14.6442606675042,0.0129032258064516
SRR5178677.SRS1922035,overlap,aquatic;marine,aquatic,sea,12,228,42.25,-70.54,10.8754882697101,0.0526315789473684
